year,week,district,precipitation
2015,13,MARRACUENE,48.8148765563965
2015,13,MATOLA,32.6320457458496
2015,13,MATUTUINE,20.1720128059387
2015,13,MOAMBA,36.3258361816406
2015,13,NAMAACHA,70.9440593719482
2015,14,BOANE,10.0247287750244
2015,14,MAGUDE,20.5058422088623
2015,14,MANHICA,47.1298522949219
2015,14,MARRACUENE,12.8071002960205
2015,14,MATOLA,8.34413623809814
2015,14,MATUTUINE,17.1524677276611
2015,14,MOAMBA,11.6783781051636
2015,14,NAMAACHA,16.9191265106201
2015,15,BOANE,0
2015,15,MAGUDE,0
2015,15,MANHICA,0
2015,15,MARRACUENE,0
2015,15,MATOLA,0
2015,15,MATUTUINE,13.3324518203735
2015,15,MOAMBA,0
2015,15,NAMAACHA,0
2015,16,BOANE,13.1300573348999
2015,16,MAGUDE,18.4026050567627
2015,16,MANHICA,26.6215858459473
2015,16,MARRACUENE,22.4242515563965
2015,16,MATOLA,9.01815605163574
2015,16,MATUTUINE,0
2015,16,MOAMBA,13.4830598831177
2015,16,NAMAACHA,16.4100284576416
2015,17,BOANE,0
2015,17,MAGUDE,0
2015,17,MANHICA,0
2015,17,MARRACUENE,0
2015,17,MATOLA,9.01815605163574
2015,17,MATUTUINE,0
2015,17,MOAMBA,0
2015,17,NAMAACHA,0
2015,18,BOANE,0
2015,18,MAGUDE,0
2015,18,MANHICA,15.7050075531006
2015,18,MARRACUENE,12.671181678772
2015,18,MATOLA,10.1949520111084
2015,18,MATUTUINE,18.3963832855225
2015,18,MOAMBA,0
2015,18,NAMAACHA,0
2015,19,BOANE,0
2015,19,MAGUDE,0
2015,19,MANHICA,11.2578315734863
2015,19,MARRACUENE,5.948073387146
2015,19,MATOLA,0
2015,19,MATUTUINE,0
2015,19,MOAMBA,0
2015,19,NAMAACHA,4.97386693954468
2015,20,BOANE,3.14567279815674
2015,20,MAGUDE,0
2015,20,MANHICA,0
2015,20,MARRACUENE,0
2015,20,MATOLA,4.15350437164307
2015,20,MATUTUINE,0
2015,20,MOAMBA,4.79266786575317
2015,20,NAMAACHA,0
2015,21,BOANE,3.35387635231018
2015,21,MAGUDE,2.64098930358887
2015,21,MANHICA,4.35220766067505
2015,21,MARRACUENE,4.50767278671265
2015,21,MATOLA,4.23207139968872
2015,21,MATUTUINE,4.46430778503418
2015,21,MOAMBA,0
2015,21,NAMAACHA,4.72185659408569
2015,22,BOANE,0
2015,22,MAGUDE,0
2015,22,MANHICA,0
2015,22,MARRACUENE,0
2015,22,MATOLA,0
2015,22,MATUTUINE,4.08625459671021
2015,22,MOAMBA,0
2015,22,NAMAACHA,0
2015,23,BOANE,3.89373993873596
2015,23,MAGUDE,3.06166052818298
2015,23,MANHICA,0
2015,23,MARRACUENE,0
2015,23,MATOLA,8.11512422561646
2015,23,MATUTUINE,4.73577356338501
2015,23,MOAMBA,0
2015,23,NAMAACHA,4.63780641555786
2015,24,BOANE,3.82932877540588
2015,24,MAGUDE,0
2015,24,MANHICA,0
2015,24,MARRACUENE,0
2015,24,MATOLA,0
2015,24,MATUTUINE,4.56927919387817
2015,24,MOAMBA,4.47268915176392
2015,24,NAMAACHA,4.94520235061646
2015,25,BOANE,0
2015,25,MAGUDE,5.30311822891235
2015,25,MANHICA,3.20964384078979
2015,25,MARRACUENE,3.9757080078125
2015,25,MATOLA,0
2015,25,MATUTUINE,0
2015,25,MOAMBA,4.44186353683472
2015,25,NAMAACHA,0
2015,26,BOANE,0
2015,26,MAGUDE,5.77815294265747
2015,26,MANHICA,3.1461820602417
2015,26,MARRACUENE,3.93170857429504
2015,26,MATOLA,0
2015,26,MATUTUINE,0
2015,26,MOAMBA,0
2015,26,NAMAACHA,0
2015,27,BOANE,0
2015,27,MAGUDE,0
2015,27,MANHICA,5.66184234619141
2015,27,MARRACUENE,4.43615674972534
2015,27,MATOLA,4.37109136581421
2015,27,MATUTUINE,6.20510387420654
2015,27,MOAMBA,2.70429062843323
2015,27,NAMAACHA,4.58439064025879
2015,28,BOANE,0
2015,28,MAGUDE,4.00258493423462
2015,28,MANHICA,0
2015,28,MARRACUENE,0
2015,28,MATOLA,0
2015,28,MATUTUINE,0
2015,28,MOAMBA,0
2015,28,NAMAACHA,0
2015,29,BOANE,4.92934894561768
2015,29,MAGUDE,0
2015,29,MANHICA,0
2015,29,MARRACUENE,4.6514744758606
2015,29,MATOLA,5.89910888671875
2015,29,MATUTUINE,6.28412055969238
2015,29,MOAMBA,2.83537292480469
2015,29,NAMAACHA,0
2015,30,BOANE,0
2015,30,MAGUDE,3.7035768032074
2015,30,MANHICA,4.26537418365479
2015,30,MARRACUENE,0
2015,30,MATOLA,0
2015,30,MATUTUINE,0
2015,30,MOAMBA,0
2015,30,NAMAACHA,0
2015,31,BOANE,4.92989063262939
2015,31,MAGUDE,5.19450855255127
2015,31,MANHICA,6.64486646652222
2015,31,MARRACUENE,5.53257989883423
2015,31,MATOLA,9.9562554359436
2015,31,MATUTUINE,5.61379671096802
2015,31,MOAMBA,0
2015,31,NAMAACHA,7.90447807312012
2015,32,BOANE,0
2015,32,MAGUDE,0
2015,32,MANHICA,0
2015,32,MARRACUENE,0
2015,32,MATOLA,0
2015,32,MATUTUINE,0
2015,32,MOAMBA,0
2015,32,NAMAACHA,0
2015,33,BOANE,4.29283571243286
2015,33,MAGUDE,3.26756906509399
2015,33,MANHICA,3.88192081451416
2015,33,MARRACUENE,11.3671379089355
2015,33,MATOLA,0
2015,33,MATUTUINE,9.5090446472168
2015,33,MOAMBA,0
2015,33,NAMAACHA,5.35862922668457
2015,34,BOANE,0
2015,34,MAGUDE,0
2015,34,MANHICA,0
2015,34,MARRACUENE,0
2015,34,MATOLA,0
2015,34,MATUTUINE,0
2015,34,MOAMBA,0
2015,34,NAMAACHA,0
2015,35,BOANE,0
2015,35,MAGUDE,3.72688770294189
2015,35,MANHICA,7.33843612670898
2015,35,MARRACUENE,0
2015,35,MATOLA,0
2015,35,MATUTUINE,0
2015,35,MOAMBA,0
2015,35,NAMAACHA,0
2015,36,BOANE,24.5598683357239
2015,36,MAGUDE,23.5310854911804
2015,36,MANHICA,50.3237743377686
2015,36,MARRACUENE,38.609302520752
2015,36,MATOLA,30.3590526580811
2015,36,MATUTUINE,31.1960501670837
2015,36,MOAMBA,19.742582321167
2015,36,NAMAACHA,37.1334958076477
2015,37,BOANE,0
2015,37,MAGUDE,0
2015,37,MANHICA,0
2015,37,MARRACUENE,0
2015,37,MATOLA,0
2015,37,MATUTUINE,9.46461868286133
2015,37,MOAMBA,0
2015,37,NAMAACHA,0
2015,38,BOANE,0
2015,38,MAGUDE,0
2015,38,MANHICA,0
2015,38,MARRACUENE,0
2015,38,MATOLA,0
2015,38,MATUTUINE,0
2015,38,MOAMBA,0
2015,38,NAMAACHA,0
2015,39,BOANE,6.62153148651123
2015,39,MAGUDE,0
2015,39,MANHICA,0
2015,39,MARRACUENE,0
2015,39,MATOLA,7.1136360168457
2015,39,MATUTUINE,0
2015,39,MOAMBA,9.60042572021484
2015,39,NAMAACHA,11.3108224868774
2015,40,BOANE,5.59427785873413
2015,40,MAGUDE,0
2015,40,MANHICA,3.14443612098694
2015,40,MARRACUENE,2.74949741363525
2015,40,MATOLA,3.52398490905762
2015,40,MATUTUINE,11.5723438262939
2015,40,MOAMBA,0
2015,40,NAMAACHA,5.33580589294434
2015,41,BOANE,0
2015,41,MAGUDE,0
2015,41,MANHICA,0
2015,41,MARRACUENE,0
2015,41,MATOLA,0
2015,41,MATUTUINE,0
2015,41,MOAMBA,0
2015,41,NAMAACHA,0
2015,42,BOANE,16.543607711792
2015,42,MAGUDE,16.4218664169312
2015,42,MANHICA,20.1147985458374
2015,42,MARRACUENE,17.7412099838257
2015,42,MATOLA,13.3178653717041
2015,42,MATUTUINE,19.6053123474121
2015,42,MOAMBA,14.0736613273621
2015,42,NAMAACHA,18.1055526733398
2015,43,BOANE,5.52223253250122
2015,43,MAGUDE,0
2015,43,MANHICA,0
2015,43,MARRACUENE,3.03927206993103
2015,43,MATOLA,5.55949091911316
2015,43,MATUTUINE,4.37172317504883
2015,43,MOAMBA,2.73235464096069
2015,43,NAMAACHA,6.1257119178772
2015,44,BOANE,0
2015,44,MAGUDE,0
2015,44,MANHICA,0
2015,44,MARRACUENE,0
2015,44,MATOLA,0
2015,44,MATUTUINE,0
2015,44,MOAMBA,0
2015,44,NAMAACHA,0
2015,45,BOANE,0
2015,45,MAGUDE,0
2015,45,MANHICA,0
2015,45,MARRACUENE,0
2015,45,MATOLA,0
2015,45,MATUTUINE,4.79410624504089
2015,45,MOAMBA,0
2015,45,NAMAACHA,0
2015,46,BOANE,2.17358779907227
2015,46,MAGUDE,6.57185363769531
2015,46,MANHICA,3.37866640090942
2015,46,MARRACUENE,3.85754466056824
2015,46,MATOLA,0
2015,46,MATUTUINE,5.90562391281128
2015,46,MOAMBA,0
2015,46,NAMAACHA,3.22874045372009
2015,47,BOANE,29.893411397934
2015,47,MAGUDE,34.015869140625
2015,47,MANHICA,36.7957706451416
2015,47,MARRACUENE,38.3423099517822
2015,47,MATOLA,30.6652851104736
2015,47,MATUTUINE,25.5473389625549
2015,47,MOAMBA,37.6891369819641
2015,47,NAMAACHA,40.6943340301514
2015,48,BOANE,9.48338222503662
2015,48,MAGUDE,9.49065208435059
2015,48,MANHICA,7.90312767028809
2015,48,MARRACUENE,12.1137495040894
2015,48,MATOLA,9.09574413299561
2015,48,MATUTUINE,8.62477707862854
2015,48,MOAMBA,9.01791095733643
2015,48,NAMAACHA,9.75876045227051
2015,49,BOANE,20.1200251579285
2015,49,MAGUDE,5.31621980667114
2015,49,MANHICA,6.682204246521
2015,49,MARRACUENE,12.5253000259399
2015,49,MATOLA,14.1241719722748
2015,49,MATUTUINE,17.8775882720947
2015,49,MOAMBA,17.3118042945862
2015,49,NAMAACHA,19.4927406311035
2015,50,BOANE,22.5577929019928
2015,50,MAGUDE,35.0216503143311
2015,50,MANHICA,36.1656794548035
2015,50,MARRACUENE,25.7036833763123
2015,50,MATOLA,17.8197593688965
2015,50,MATUTUINE,18.7136778831482
2015,50,MOAMBA,26.3916096687317
2015,50,NAMAACHA,28.8449907302856
2015,51,BOANE,11.8878993988037
2015,51,MAGUDE,0
2015,51,MANHICA,0
2015,51,MARRACUENE,0
2015,51,MATOLA,5.26547527313232
2015,51,MATUTUINE,6.10592555999756
2015,51,MOAMBA,7.30791854858398
2015,51,NAMAACHA,12.4294776916504
2015,52,BOANE,9.94938945770264
2015,52,MAGUDE,7.81364607810974
2015,52,MANHICA,10.1666314601898
2015,52,MARRACUENE,7.95594453811646
2015,52,MATOLA,10.7675931453705
2015,52,MATUTUINE,11.8769240379333
2015,52,MOAMBA,8.46756744384766
2015,52,NAMAACHA,17.6804485321045
2015,53,BOANE,0
2015,53,MAGUDE,0
2015,53,MANHICA,0
2015,53,MARRACUENE,0
2015,53,MATOLA,0
2015,53,MATUTUINE,0
2015,53,MOAMBA,0
2015,53,NAMAACHA,0
2016,1,BOANE,0
2016,1,MAGUDE,0
2016,1,MANHICA,0
2016,1,MARRACUENE,0
2016,1,MATOLA,0
2016,1,MATUTUINE,0
2016,1,MOAMBA,0
2016,1,NAMAACHA,6.51738786697388
2016,2,BOANE,7.1370325088501
2016,2,MAGUDE,0
2016,2,MANHICA,0
2016,2,MARRACUENE,10.2140617370605
2016,2,MATOLA,8.32037830352783
2016,2,MATUTUINE,20.318202495575
2016,2,MOAMBA,0
2016,2,NAMAACHA,0
2016,3,BOANE,26.2778539657593
2016,3,MAGUDE,19.3657007217407
2016,3,MANHICA,30.161205291748
2016,3,MARRACUENE,21.3576583862305
2016,3,MATOLA,25.6222972869873
2016,3,MATUTUINE,23.5652132034302
2016,3,MOAMBA,29.0087757110596
2016,3,NAMAACHA,31.0068273544312
2016,4,BOANE,0
2016,4,MAGUDE,0
2016,4,MANHICA,0
2016,4,MARRACUENE,0
2016,4,MATOLA,0
2016,4,MATUTUINE,9.61367988586426
2016,4,MOAMBA,0
2016,4,NAMAACHA,0
2016,5,BOANE,10.9243803024292
2016,5,MAGUDE,13.5875959396362
2016,5,MANHICA,0
2016,5,MARRACUENE,6.35506629943848
2016,5,MATOLA,8.79553127288818
2016,5,MATUTUINE,19.2273597717285
2016,5,MOAMBA,0
2016,5,NAMAACHA,14.4197521209717
2016,6,BOANE,10.687796831131
2016,6,MAGUDE,6.35985231399536
2016,6,MANHICA,0
2016,6,MARRACUENE,11.4360866546631
2016,6,MATOLA,12.8077001571655
2016,6,MATUTUINE,17.5224008560181
2016,6,MOAMBA,8.82694816589355
2016,6,NAMAACHA,20.7661881446838
2016,7,BOANE,0
2016,7,MAGUDE,0
2016,7,MANHICA,0
2016,7,MARRACUENE,0
2016,7,MATOLA,0
2016,7,MATUTUINE,0
2016,7,MOAMBA,0
2016,7,NAMAACHA,0
2016,8,BOANE,29.3442783355713
2016,8,MAGUDE,20.1129651069641
2016,8,MANHICA,51.961362361908
2016,8,MARRACUENE,45.3452296257019
2016,8,MATOLA,42.2801380157471
2016,8,MATUTUINE,47.89537525177
2016,8,MOAMBA,34.2155265808105
2016,8,NAMAACHA,58.5931262969971
2016,9,BOANE,14.0555734634399
2016,9,MAGUDE,16.480712890625
2016,9,MANHICA,28.0998687744141
2016,9,MARRACUENE,24.2743203639984
2016,9,MATOLA,19.8956346511841
2016,9,MATUTUINE,13.5590572357178
2016,9,MOAMBA,24.6508409976959
2016,9,NAMAACHA,33.4841516017914
2016,10,BOANE,0
2016,10,MAGUDE,0
2016,10,MANHICA,0
2016,10,MARRACUENE,0
2016,10,MATOLA,0
2016,10,MATUTUINE,0
2016,10,MOAMBA,0
2016,10,NAMAACHA,0
2016,11,BOANE,55.9774932861328
2016,11,MAGUDE,51.961067199707
2016,11,MANHICA,95.7859344482422
2016,11,MARRACUENE,86.584342956543
2016,11,MATOLA,75.0871353149414
2016,11,MATUTUINE,47.6406517028809
2016,11,MOAMBA,51.8782920837402
2016,11,NAMAACHA,108.087341308594
2016,12,BOANE,0
2016,12,MAGUDE,13.828145980835
2016,12,MANHICA,0
2016,12,MARRACUENE,0
2016,12,MATOLA,0
2016,12,MATUTUINE,0
2016,12,MOAMBA,10.2965202331543
2016,12,NAMAACHA,15.1434183120728
2016,13,BOANE,0
2016,13,MAGUDE,0
2016,13,MANHICA,0
2016,13,MARRACUENE,0
2016,13,MATOLA,0
2016,13,MATUTUINE,0
2016,13,MOAMBA,0
2016,13,NAMAACHA,0
2016,14,BOANE,0
2016,14,MAGUDE,0
2016,14,MANHICA,0
2016,14,MARRACUENE,0
2016,14,MATOLA,0
2016,14,MATUTUINE,0
2016,14,MOAMBA,0
2016,14,NAMAACHA,0
2016,15,BOANE,0
2016,15,MAGUDE,4.99520206451416
2016,15,MANHICA,0
2016,15,MARRACUENE,0
2016,15,MATOLA,5.45040321350098
2016,15,MATUTUINE,3.90176320075989
2016,15,MOAMBA,5.08403444290161
2016,15,NAMAACHA,5.75050783157349
2016,16,BOANE,0
2016,16,MAGUDE,4.41435766220093
2016,16,MANHICA,6.83123922348022
2016,16,MARRACUENE,9.32467842102051
2016,16,MATOLA,6.62129783630371
2016,16,MATUTUINE,4.10608386993408
2016,16,MOAMBA,7.07899618148804
2016,16,NAMAACHA,4.60203790664673
2016,17,BOANE,9.34209537506104
2016,17,MAGUDE,0
2016,17,MANHICA,7.08075380325317
2016,17,MARRACUENE,6.57070350646973
2016,17,MATOLA,4.91771173477173
2016,17,MATUTUINE,4.97884035110474
2016,17,MOAMBA,0
2016,17,NAMAACHA,3.85243582725525
2016,18,BOANE,0
2016,18,MAGUDE,0
2016,18,MANHICA,5.99527168273926
2016,18,MARRACUENE,6.10646915435791
2016,18,MATOLA,0
2016,18,MATUTUINE,0
2016,18,MOAMBA,0
2016,18,NAMAACHA,0
2016,19,BOANE,14.2778244018555
2016,19,MAGUDE,8.98038101196289
2016,19,MANHICA,23.6797933578491
2016,19,MARRACUENE,22.1231741905212
2016,19,MATOLA,17.6732831001282
2016,19,MATUTUINE,0
2016,19,MOAMBA,15.8001751899719
2016,19,NAMAACHA,28.8389005661011
2016,20,BOANE,14.3681774139404
2016,20,MAGUDE,13.9376840591431
2016,20,MANHICA,24.5510573387146
2016,20,MARRACUENE,19.6476678848267
2016,20,MATOLA,22.835467338562
2016,20,MATUTUINE,0
2016,20,MOAMBA,8.56026268005371
2016,20,NAMAACHA,22.839430809021
2016,21,BOANE,32.3431010246277
2016,21,MAGUDE,33.7404804229736
2016,21,MANHICA,62.643226146698
2016,21,MARRACUENE,50.3144497871399
2016,21,MATOLA,44.9318995475769
2016,21,MATUTUINE,0
2016,21,MOAMBA,27.5201616287231
2016,21,NAMAACHA,46.178959608078
2016,22,BOANE,36.7277202606201
2016,22,MAGUDE,21.0511922836304
2016,22,MANHICA,74.1559863090515
2016,22,MARRACUENE,33.3551654815674
2016,22,MATOLA,36.0827941894531
2016,22,MATUTUINE,200.018325805664
2016,22,MOAMBA,23.6540656089783
2016,22,NAMAACHA,43.3120880126953
2016,23,BOANE,4.55238914489746
2016,23,MAGUDE,6.07463073730469
2016,23,MANHICA,30.1818997859955
2016,23,MARRACUENE,7.1921911239624
2016,23,MATOLA,5.75020790100098
2016,23,MATUTUINE,0
2016,23,MOAMBA,0
2016,23,NAMAACHA,0
2016,24,BOANE,4.01885509490967
2016,24,MAGUDE,0
2016,24,MANHICA,2.42789816856384
2016,24,MARRACUENE,4.64291286468506
2016,24,MATOLA,0
2016,24,MATUTUINE,0
2016,24,MOAMBA,5.21611166000366
2016,24,NAMAACHA,0
2016,25,BOANE,6.11568880081177
2016,25,MAGUDE,12.5576515197754
2016,25,MANHICA,2.65072131156921
2016,25,MARRACUENE,6.53417158126831
2016,25,MATOLA,9.59864330291748
2016,25,MATUTUINE,12.3055124282837
2016,25,MOAMBA,3.79154801368713
2016,25,NAMAACHA,10.9290437698364
2016,26,BOANE,0
2016,26,MAGUDE,0
2016,26,MANHICA,0
2016,26,MARRACUENE,0
2016,26,MATOLA,0
2016,26,MATUTUINE,0
2016,26,MOAMBA,0
2016,26,NAMAACHA,0
2016,27,BOANE,0
2016,27,MAGUDE,0
2016,27,MANHICA,0
2016,27,MARRACUENE,0
2016,27,MATOLA,0
2016,27,MATUTUINE,0
2016,27,MOAMBA,0
2016,27,NAMAACHA,0
2016,28,BOANE,0
2016,28,MAGUDE,0
2016,28,MANHICA,0
2016,28,MARRACUENE,0
2016,28,MATOLA,0
2016,28,MATUTUINE,0
2016,28,MOAMBA,0
2016,28,NAMAACHA,0
2016,29,BOANE,0
2016,29,MAGUDE,0
2016,29,MANHICA,0
2016,29,MARRACUENE,0
2016,29,MATOLA,0
2016,29,MATUTUINE,0
2016,29,MOAMBA,0
2016,29,NAMAACHA,0
2016,30,BOANE,0
2016,30,MAGUDE,0
2016,30,MANHICA,0
2016,30,MARRACUENE,3.17440676689148
2016,30,MATOLA,4.51004981994629
2016,30,MATUTUINE,0
2016,30,MOAMBA,0
2016,30,NAMAACHA,4.09259843826294
2016,31,BOANE,15.5087099075317
2016,31,MAGUDE,24.1823081970215
2016,31,MANHICA,32.1770896911621
2016,31,MARRACUENE,24.8695347309113
2016,31,MATOLA,18.1889595985413
2016,31,MATUTUINE,27.8367691040039
2016,31,MOAMBA,11.8656902313232
2016,31,NAMAACHA,15.608612537384
2016,32,BOANE,0
2016,32,MAGUDE,0
2016,32,MANHICA,0
2016,32,MARRACUENE,4.41722011566162
2016,32,MATOLA,3.85958456993103
2016,32,MATUTUINE,0
2016,32,MOAMBA,0
2016,32,NAMAACHA,0
2016,33,BOANE,0
2016,33,MAGUDE,6.30023980140686
2016,33,MANHICA,0
2016,33,MARRACUENE,4.30477809906006
2016,33,MATOLA,0
2016,33,MATUTUINE,0
2016,33,MOAMBA,0
2016,33,NAMAACHA,4.19250392913818
2016,34,BOANE,3.24200463294983
2016,34,MAGUDE,0
2016,34,MANHICA,0
2016,34,MARRACUENE,0
2016,34,MATOLA,0
2016,34,MATUTUINE,6.29733180999756
2016,34,MOAMBA,0
2016,34,NAMAACHA,0
2016,35,BOANE,3.62314414978027
2016,35,MAGUDE,0
2016,35,MANHICA,9.01318836212158
2016,35,MARRACUENE,4.46906852722168
2016,35,MATOLA,3.8644323348999
2016,35,MATUTUINE,5.55798244476318
2016,35,MOAMBA,0
2016,35,NAMAACHA,4.75330686569214
2016,36,BOANE,0
2016,36,MAGUDE,0
2016,36,MANHICA,0
2016,36,MARRACUENE,0
2016,36,MATOLA,0
2016,36,MATUTUINE,0
2016,36,MOAMBA,0
2016,36,NAMAACHA,0
2016,37,BOANE,0
2016,37,MAGUDE,0
2016,37,MANHICA,0
2016,37,MARRACUENE,0
2016,37,MATOLA,0
2016,37,MATUTUINE,0
2016,37,MOAMBA,0
2016,37,NAMAACHA,0
2016,38,BOANE,0
2016,38,MAGUDE,0
2016,38,MANHICA,0
2016,38,MARRACUENE,0
2016,38,MATOLA,0
2016,38,MATUTUINE,0
2016,38,MOAMBA,10.2839422225952
2016,38,NAMAACHA,0
2016,39,BOANE,0
2016,39,MAGUDE,0
2016,39,MANHICA,0
2016,39,MARRACUENE,0
2016,39,MATOLA,0
2016,39,MATUTUINE,0
2016,39,MOAMBA,0
2016,39,NAMAACHA,0
2016,40,BOANE,31.3685169219971
2016,40,MAGUDE,28.1288247108459
2016,40,MANHICA,71.3361082077026
2016,40,MARRACUENE,45.6989898681641
2016,40,MATOLA,46.6127681732178
2016,40,MATUTUINE,46.1644368171692
2016,40,MOAMBA,24.5981302261353
2016,40,NAMAACHA,45.6746053695679
2016,41,BOANE,0
2016,41,MAGUDE,2.15461659431458
2016,41,MANHICA,0
2016,41,MARRACUENE,0
2016,41,MATOLA,0
2016,41,MATUTUINE,0
2016,41,MOAMBA,0
2016,41,NAMAACHA,0
2016,42,BOANE,6.61025476455688
2016,42,MAGUDE,0
2016,42,MANHICA,0
2016,42,MARRACUENE,0
2016,42,MATOLA,0
2016,42,MATUTUINE,8.5478982925415
2016,42,MOAMBA,3.89649796485901
2016,42,NAMAACHA,9.83437728881836
2016,43,BOANE,26.7837057113647
2016,43,MAGUDE,6.12632083892822
2016,43,MANHICA,19.8404116630554
2016,43,MARRACUENE,27.9243087768555
2016,43,MATOLA,25.6535909175873
2016,43,MATUTUINE,35.5789828300476
2016,43,MOAMBA,10.4178647994995
2016,43,NAMAACHA,22.9120383262634
2016,44,BOANE,18.0247011184692
2016,44,MAGUDE,17.0578165054321
2016,44,MANHICA,20.7787618637085
2016,44,MARRACUENE,24.3729915618896
2016,44,MATOLA,20.1929273605347
2016,44,MATUTUINE,15.8110542297363
2016,44,MOAMBA,15.3618104457855
2016,44,NAMAACHA,27.2547597885132
2016,45,BOANE,16.2027037143707
2016,45,MAGUDE,9.69014811515808
2016,45,MANHICA,8.97300863265991
2016,45,MARRACUENE,4.17171478271484
2016,45,MATOLA,9.23089814186096
2016,45,MATUTUINE,12.911660194397
2016,45,MOAMBA,10.9101548194885
2016,45,NAMAACHA,34.5704545974731
2016,46,BOANE,81.8807311058044
2016,46,MAGUDE,46.5407929420471
2016,46,MANHICA,55.461296081543
2016,46,MARRACUENE,68.8234348297119
2016,46,MATOLA,72.133725643158
2016,46,MATUTUINE,76.4170482158661
2016,46,MOAMBA,75.6061792373657
2016,46,NAMAACHA,123.853025436401
2016,47,BOANE,19.6326608657837
2016,47,MAGUDE,23.9939289093018
2016,47,MANHICA,22.7867794036865
2016,47,MARRACUENE,15.0659794807434
2016,47,MATOLA,15.7264657020569
2016,47,MATUTUINE,27.6671316623688
2016,47,MOAMBA,22.0516695976257
2016,47,NAMAACHA,19.8671808242798
2016,48,BOANE,22.7337738275528
2016,48,MAGUDE,25.406081199646
2016,48,MANHICA,20.3787431716919
2016,48,MARRACUENE,27.9841346740723
2016,48,MATOLA,21.4981966018677
2016,48,MATUTUINE,9.11914229393005
2016,48,MOAMBA,32.0433535575867
2016,48,NAMAACHA,43.410453081131
2016,49,BOANE,14.081563949585
2016,49,MAGUDE,23.3233819007874
2016,49,MANHICA,16.9505114555359
2016,49,MARRACUENE,12.5461053848267
2016,49,MATOLA,11.1842701435089
2016,49,MATUTUINE,7.45095920562744
2016,49,MOAMBA,22.6205024719238
2016,49,NAMAACHA,18.557380437851
2016,50,BOANE,27.5495989322662
2016,50,MAGUDE,24.3565473556519
2016,50,MANHICA,18.4671936035156
2016,50,MARRACUENE,21.7832453250885
2016,50,MATOLA,19.328818321228
2016,50,MATUTUINE,27.6208713054657
2016,50,MOAMBA,15.4590530395508
2016,50,NAMAACHA,26.7124266624451
2016,51,BOANE,23.6361284255981
2016,51,MAGUDE,30.2377362251282
2016,51,MANHICA,21.9409465789795
2016,51,MARRACUENE,31.3020610809326
2016,51,MATOLA,23.9909353256226
2016,51,MATUTUINE,12.1360304355621
2016,51,MOAMBA,27.8621101379395
2016,51,NAMAACHA,30.0840437412262
2016,52,BOANE,27.2877078056335
2016,52,MAGUDE,30.245189666748
2016,52,MANHICA,21.4629220962524
2016,52,MARRACUENE,19.4193658828735
2016,52,MATOLA,20.5805242061615
2016,52,MATUTUINE,22.2709007263184
2016,52,MOAMBA,21.467442035675
2016,52,NAMAACHA,20.8203411102295
2016,53,BOANE,56.9554209709167
2016,53,MAGUDE,55.8956298828125
2016,53,MANHICA,43.3176555633545
2016,53,MARRACUENE,46.1989479064941
2016,53,MATOLA,47.1404099464417
2016,53,MATUTUINE,63.7859497070312
2016,53,MOAMBA,38.8267121315002
2016,53,NAMAACHA,56.8135681152344
